Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCM42,OUT035,1633.384
FDY59,OUT010,365.01578
DRI49,OUT049,1320.3381
FDT28,OUT019,406.1376
FDQ22,OUT018,627.8147
FDR60,OUT049,1221.0443
FDC50,OUT019,372.06256
FDV24,OUT013,2393.6252
DRF48,OUT010,544.02344
FDQ47,OUT046,721.24194
DRN36,OUT049,1490.9927
NCY06,OUT035,2051.0078
FDE52,OUT035,1423.6597
NCB54,OUT045,2091.0627
NCF31,OUT035,2405.114
FDJ08,OUT027,4934.75
NCC07,OUT017,1622.9762
NCD19,OUT027,1671.0714
FDL46,OUT049,1828.73
FDM20,OUT045,3892.7988
NCI06,OUT010,523.6497
DRM11,OUT035,3998.9312
NCH07,OUT018,2288.7441
FDS23,OUT013,2122.2993
FDO49,OUT018,682.2722
FDS35,OUT049,1076.3524
DRK39,OUT045,1330.746
DRI39,OUT049,942.993
FDV04,OUT017,2640.594
NCN14,OUT035,3047.5586
FDH08,OUT013,4092.1665
FDS20,OUT046,3139.5085
FDV40,OUT049,1147.2969
FDZ48,OUT010,358.64502
FDS24,OUT027,2424.1775
FDK44,OUT049,2820.4746
FDS48,OUT045,2393.6252
FDK26,OUT010,544.02344
FDD23,OUT045,3060.8337
NCH54,OUT017,2668.1477
NCP14,OUT010,369.05292
FDM60,OUT010,15.54191
FDV24,OUT017,2405.114
FDH08,OUT018,3501.0852
FDS12,OUT027,3069.0374
FDR39,OUT027,4684.3125
FDP12,OUT027,1123.3807
DRF60,OUT027,5988.678
FDC09,OUT035,1622.9762
FDF50,OUT018,2836.0286
FDG28,OUT035,3879.6836
NCE19,OUT017,954.4819
NCM53,OUT010,358.64502
NCN18,OUT049,1791.584
FDF32,OUT035,3226.337
FDF11,OUT013,4161.2856
DRI59,OUT049,3694.609
NCG54,OUT035,2758.2832
FDM44,OUT046,1621.8951
FDT57,OUT018,3570.2043
FDV24,OUT046,2393.6252
FDI50,OUT019,644.5923
FDS09,OUT035,815.44696
NCC31,OUT027,3693.089
FDQ07,OUT019,632.7163
FDC22,OUT017,3193.8464
FDZ56,OUT046,2746.7944
FDZ40,OUT019,114.24597
FDS46,OUT027,2942.2498
DRD24,OUT045,2096.274
FDV45,OUT017,3089.571
FDL26,OUT045,2393.6252
FDA56,OUT018,1902.615
FDN27,OUT046,1729.5513
FDM20,OUT049,3892.7988
FDO16,OUT017,1342.2349
FDL03,OUT035,3193.8464
FDE58,OUT046,1856.2057
FDI02,OUT027,2934.704
NCC55,OUT019,15.54191
FDR03,OUT018,2982.576
FDB14,OUT017,1456.9631
FDR45,OUT013,3892.7988
NCN07,OUT017,2107.7627
FDM51,OUT019,369.05292
FDT52,OUT027,5988.678
FDL26,OUT046,2393.6252
NCZ42,OUT046,3998.6355
DRI47,OUT019,406.1376
FDW40,OUT013,2096.274
FDN34,OUT046,2746.7944
FDS01,OUT035,2910.2842
NCG55,OUT045,1856.2057
FDC11,OUT035,1372.2174
FDX35,OUT018,3315.417
NCB06,OUT046,2629.1052
FDR09,OUT019,1035.796
FDC53,OUT017,1512.8894
FDY45,OUT013,3937.6382
FDA22,OUT010,447.78534
FDE02,OUT035,1512.8894
FDW21,OUT045,1621.8951
FDV34,OUT046,1076.3524
FDS59,OUT049,1611.4873
NCW17,OUT017,2102.5515
NCK54,OUT046,1856.2057
FDG17,OUT019,628.88446
FDG35,OUT017,2705.3088
FDD08,OUT010,13.992569
NCO07,OUT017,3506.3992
FDJ10,OUT010,336.4949
FDW36,OUT017,1633.384
FDW21,OUT010,361.78387
FDY19,OUT017,1867.6946
DRE03,OUT013,783.0495
NCC55,OUT049,721.24194
FDH52,OUT010,169.77293
FDO09,OUT017,3827.06
FDU43,OUT045,3892.7988
FDX09,OUT010,463.8619
FDH40,OUT019,320.7048
FDW58,OUT017,1562.6954
FDC47,OUT017,3749.8196
NCR41,OUT035,1484.4388
DRG49,OUT035,3850.7874
FDC52,OUT027,3527.5225
FDY13,OUT046,1157.7047
FDY35,OUT013,738.9998
FDI35,OUT017,3150.9973
NCU18,OUT049,2096.274
FDY33,OUT018,2288.7441
FDC15,OUT027,3592.5251
FDU01,OUT049,3033.358
NCU42,OUT046,2746.7944
NCV29,OUT018,2558.4343
NCY30,OUT017,3020.0828
FDQ46,OUT049,1791.584
FDG58,OUT027,3654.19
FDK33,OUT017,3450.391
NCD07,OUT045,1856.2057
NCX29,OUT027,3654.19
NCT42,OUT013,2393.6252
DRN59,OUT035,805.0391
FDI44,OUT035,1232.5332
FDA45,OUT049,2709.2278
FDP31,OUT045,1005.66394
FDY01,OUT046,1856.2057
FDT09,OUT018,1974.5883
DRH03,OUT027,2545.7227
FDA36,OUT018,2629.4226
NCF31,OUT017,2405.114
FDG14,OUT049,2393.6252
FDG28,OUT027,5988.678
FDU14,OUT049,3966.5342
FDY47,OUT019,345.20206
FDI56,OUT049,1412.1708
DRD01,OUT013,932.49225
FDM22,OUT046,942.993
FDH33,OUT013,738.9998
DRZ24,OUT013,1856.2057
NCQ38,OUT046,1611.4873
FDO16,OUT027,2341.3894
FDU07,OUT027,3654.19
NCB07,OUT013,3165.1091
FDU48,OUT045,2096.274
NCM43,OUT045,2656.659
FDR31,OUT010,388.33588
DRK49,OUT018,627.8147
NCI30,OUT010,651.96576
DRD60,OUT017,2910.2842
NCG19,OUT046,3755.981
FDH12,OUT035,1633.384
FDM32,OUT035,1456.9631
FDM27,OUT035,2405.114
NCU53,OUT027,4096.7104
NCQ18,OUT046,1611.4873
FDS10,OUT013,2898.7954
FDB33,OUT027,3769.6663
FDI12,OUT013,1357.3589
NCW42,OUT013,3547.1455
NCC06,OUT018,1917.8334
FDW02,OUT017,2128.577
NCD43,OUT017,1633.384
FDM57,OUT018,1209.0603
FDA58,OUT017,3854.0469
FDK56,OUT046,3060.8337
FDP52,OUT045,3794.784
FDW20,OUT018,1838.6473
FDS52,OUT049,1621.8951
NCT29,OUT018,1782.0426
NCL54,OUT013,2831.4246
FDC05,OUT045,3197.5996
FDF34,OUT035,3226.337
FDP03,OUT027,3116.6948
FDD32,OUT010,310.29694
FDZ10,OUT045,2091.0627
FDZ40,OUT035,954.4819
FDD51,OUT018,627.8147
NCY30,OUT019,497.11636
FDP58,OUT017,3421.4949
FDV49,OUT017,4083.0667
FDY24,OUT019,83.548645
NCO55,OUT017,1633.384
FDR13,OUT017,1867.6946
FDS51,OUT017,1004.0241
FDP26,OUT045,1621.8951
NCB54,OUT027,3157.5808
FDF32,OUT017,3226.337
FDN31,OUT018,2629.4226
DRM48,OUT017,719.1749
FDN20,OUT049,2746.7944
DRL01,OUT046,3752.9312
FDV56,OUT049,1611.4873
DRH13,OUT027,2705.1165
FDA03,OUT017,2405.114
FDF47,OUT027,5669.7827
FDX32,OUT046,2393.6252
FDX57,OUT049,1490.9927
NCA30,OUT045,3060.8337
FDO49,OUT013,793.45734
FDL04,OUT019,358.05682
DRM48,OUT035,732.73083
FDR16,OUT013,3392.7576
NCC19,OUT018,2733.698
NCE42,OUT045,3850.921
FDY24,OUT017,980.5074
FDH19,OUT049,2723.957
FDJ46,OUT013,2820.4746
FDN45,OUT010,622.47345
FDY08,OUT035,2107.7627
FDZ37,OUT035,1410.101
NCT30,OUT045,803.95807
DRY23,OUT018,627.8147
NCZ30,OUT018,1902.615
FDC44,OUT018,1734.52
FDB45,OUT035,1562.6954
FDY04,OUT013,2656.659
FDM27,OUT046,2629.1052
FDZ43,OUT017,3921.5361
FDT39,OUT019,392.04358
NCC06,OUT019,339.99075
FDL15,OUT027,3654.19
FDL57,OUT017,3966.3755
FDU08,OUT046,1614.2843
FDK40,OUT017,4083.0667
FDQ12,OUT010,628.88446
FDS48,OUT017,2405.114
FDP09,OUT045,3421.6538
FDW21,OUT049,1621.8951
FDY25,OUT035,2910.2842
DRE13,OUT017,1379.3485
FDV43,OUT019,15.54191
FDD22,OUT045,1791.584
FDM46,OUT019,362.5207
NCO30,OUT010,540.4334
FDM25,OUT046,2820.4746
NCN41,OUT049,2024.3007
FDU24,OUT045,1483.3578
FDZ50,OUT046,3060.8337
FDP45,OUT013,3966.5342
NCM54,OUT045,2091.0627
FDW10,OUT019,367.34433
FDP20,OUT017,2102.5515
FDK32,OUT046,2393.6252
FDN52,OUT049,1398.612
FDM58,OUT045,1781.1761
FDZ46,OUT027,2934.704
NCA18,OUT018,1734.52
FDD35,OUT046,2024.3007
NCK31,OUT035,815.44696
FDI40,OUT027,2666.2173
FDT50,OUT019,372.06256
NCT06,OUT046,2656.659
FDT31,OUT035,3089.571
FDT45,OUT049,860.23663
FDT13,OUT045,3060.8337
FDO50,OUT045,1401.763
NCU18,OUT010,345.20206
NCR54,OUT049,3165.1091
NCO18,OUT018,2558.4343
FDU09,OUT045,942.993
FDT13,OUT018,2629.4226
FDE09,OUT046,1791.584
NCK53,OUT019,369.05292
FDG45,OUT049,3392.7576
DRH15,OUT035,780.08344
FDO21,OUT019,606.56757
FDD14,OUT027,4796.508
FDC09,OUT046,1611.4873
FDH45,OUT027,1151.6394
FDV32,OUT046,1076.3524
FDG12,OUT035,1867.6946
FDS32,OUT013,2096.274
NCL55,OUT018,3467.354
DRE01,OUT035,3812.194
DRE15,OUT049,1231.4521
NCL42,OUT045,3892.7988
FDP31,OUT013,951.4158
FDN33,OUT018,1361.6721
FDZ59,OUT046,2656.659
FDE45,OUT010,483.6378
FDJ07,OUT013,1856.2057
FDQ45,OUT018,2629.4226
FDM33,OUT027,5493.46
FDO15,OUT010,195.14885
FDM46,OUT013,1472.857
FDR03,OUT045,3477.6619
FDY49,OUT018,2406.433
FDQ60,OUT045,1856.2057
FDW10,OUT049,2836.5164
FDO51,OUT049,749.50055
FDJ40,OUT018,1500.2095
FDS20,OUT018,2690.8489
FDU45,OUT013,1781.1761
FDV02,OUT035,2758.2832
FDN09,OUT046,3850.9463
NCM55,OUT027,4934.75
FDN23,OUT018,2190.3687
FDY31,OUT010,388.33588
FDW03,OUT010,361.78387
FDD14,OUT046,2871.266
FDV23,OUT017,2102.5515
DRI03,OUT045,2723.957
FDN13,OUT035,1622.9762
FDF45,OUT027,1706.1647
FDU46,OUT035,1410.101
FDB57,OUT049,3719.3245
FDV12,OUT049,1611.4873
FDQ58,OUT013,2393.6252
NCA18,OUT017,1867.6946
FDH52,OUT049,992.5352
FDM24,OUT018,2190.3687
NCP43,OUT027,4684.3125
NCO18,OUT019,474.8118
FDM32,OUT017,1385.7761
NCL07,OUT017,732.73083
FDK03,OUT013,3937.6382
FDP59,OUT017,1562.6954
FDQ24,OUT049,3937.6382
FDQ16,OUT018,1489.8016
FDU44,OUT013,2629.1052
FDH28,OUT010,13.992569
FDV28,OUT019,-2.0584354
FDM22,OUT045,907.8997
FDR56,OUT046,3165.1091
FDV39,OUT049,3197.5996
FDU37,OUT019,306.67044
FDQ11,OUT010,726.0429
FDX02,OUT045,3694.609
NCS42,OUT018,1361.6721
FDY57,OUT027,2545.7227
FDB21,OUT049,3825.3096
FDE28,OUT017,3784.928
FDQ55,OUT017,1867.6946
FDA48,OUT049,3665.713
FDZ19,OUT045,2820.4746
NCC43,OUT045,3899.045
NCV18,OUT046,1330.746
NCA42,OUT018,2288.7441
FDY45,OUT046,3924.6816
NCC30,OUT045,2898.7954
FDM57,OUT013,1320.2452
FDL09,OUT010,436.78928
FDB09,OUT027,3116.6948
FDT44,OUT035,1867.6946
NCT06,OUT027,4096.7104
FDX26,OUT049,3139.5085
FDK32,OUT013,2393.6252
DRA12,OUT046,2096.274
FDO46,OUT010,540.4334
FDE52,OUT013,1388.1113
NCH42,OUT045,3823.6802
FDV08,OUT035,760.98944
FDB47,OUT018,2953.6797
FDC28,OUT010,369.05292
FDD22,OUT046,1856.2057
FDS07,OUT027,2942.2498
DRI13,OUT045,3421.6538
FDG32,OUT018,3195.4287
FDU14,OUT017,3995.2715
FDD28,OUT019,116.359375
NCP41,OUT017,1622.9762
FDS08,OUT049,2820.4746
FDX47,OUT045,2527.4749
FDC53,OUT019,354.95892
FDQ19,OUT035,4027.3728
FDL14,OUT045,2393.6252
FDM33,OUT019,650.4445
FDA51,OUT045,1856.2057
FDZ27,OUT018,682.2722
FDT04,OUT046,749.50055
DRC13,OUT049,2091.0627
FDR16,OUT027,5493.46
FDQ03,OUT027,5959.7817
FDE38,OUT035,2758.2832
DRH23,OUT027,1619.6078
FDT11,OUT019,531.9905
FDD09,OUT035,2910.2842
FDR40,OUT045,1330.746
FDX07,OUT017,3089.571
FDR07,OUT035,1442.2008
FDA51,OUT017,1867.6946
FDT59,OUT019,637.3274
FDF20,OUT017,3193.8464
FDR13,OUT045,1856.2057
FDY26,OUT049,3417.381
FDW04,OUT017,2107.7627
FDK52,OUT017,3788.4128
FDN60,OUT049,2527.4749
FDM09,OUT019,463.8619
FDP46,OUT049,1388.2042
FDB50,OUT019,317.0023
NCQ29,OUT049,3761.8857
FDP16,OUT027,5988.678
FDX33,OUT018,2316.2976
FDP07,OUT010,548.0131
FDN22,OUT046,3857.1921
FDF39,OUT049,3916.303
FDS21,OUT017,993.6163
NCM42,OUT013,1621.8951
FDK50,OUT019,435.1215
DRF13,OUT027,3654.19
FDH35,OUT018,2316.2976
FDP60,OUT018,1489.8016
DRJ49,OUT027,3196.48
NCT42,OUT019,406.1376
FDE38,OUT049,2746.7944
FDI04,OUT049,3197.5996
NCH54,OUT045,2629.1052
FDT56,OUT049,932.58514
DRD15,OUT018,3353.396
FDV58,OUT013,2975.5415
FDP21,OUT049,3060.8337
FDH05,OUT013,3794.784
FDR10,OUT027,4104.371
NCP06,OUT045,2266.9707
FDF33,OUT049,1621.8951
DRK37,OUT013,3086.8594
DRH49,OUT045,1320.3381
FDT58,OUT013,2746.7944
FDD41,OUT018,1500.2095
FDP40,OUT018,1756.9972
FDM51,OUT027,2666.2173
FDO45,OUT010,351.45718
FDW33,OUT010,369.05292
FDY24,OUT045,969.0185
FDB10,OUT010,639.72595
FDM40,OUT035,2107.7627
NCI06,OUT017,2910.2842
FDW12,OUT019,395.60495
FDX48,OUT027,3654.19
NCW05,OUT027,2618.5598
FDX27,OUT017,1442.2008
DRM37,OUT045,3197.5996
FDA38,OUT045,3892.7988
FDR36,OUT046,749.50055
FDZ45,OUT046,3197.5996
FDG05,OUT017,2640.594
FDK28,OUT013,3800.479
FDV47,OUT045,1357.4518
FDN21,OUT045,2629.1052
FDP20,OUT027,3116.6948
FDI35,OUT045,3139.5085
DRY23,OUT013,738.9998
FDA56,OUT017,2035.7896
FDB09,OUT013,1921.4531
NCO26,OUT027,2942.2498
FDQ49,OUT018,2210.195
FDI52,OUT027,3122.4675
FDZ44,OUT027,2942.2498
FDZ09,OUT018,2316.2976
FDY03,OUT049,1831.5093
NCG42,OUT017,2107.7627
DRI13,OUT027,5561.256
FDQ32,OUT013,2091.0627
FDW16,OUT035,1413.2518
FDU27,OUT046,793.55023
FDR28,OUT010,435.1215
FDQ49,OUT010,439.3872
FDS37,OUT046,1856.2057
FDW26,OUT018,2960.897
FDX12,OUT018,3422.5146
NCP06,OUT013,2266.9707
FDW45,OUT010,395.60495
NCN30,OUT049,1490.9927
FDN24,OUT049,860.23663
NCL41,OUT027,1109.8248
FDR02,OUT019,369.05292
FDD09,OUT010,532.09265
FDS33,OUT010,344.18808
FDU22,OUT045,1903.7283
FDI53,OUT013,2656.659
DRH01,OUT049,2723.957
FDX32,OUT013,2096.274
NCP30,OUT018,650.896
FDB60,OUT045,3165.1091
FDB14,OUT049,1445.4742
NCP02,OUT035,954.4819
FDJ10,OUT017,2133.788
FDG34,OUT046,1791.584
NCB18,OUT017,1399.6931
FDM16,OUT049,1157.7047
FDW25,OUT018,1235.0858
FDB35,OUT010,365.01578
DRN11,OUT013,2096.274
FDF41,OUT019,663.6261
FDH16,OUT045,1398.612
NCQ50,OUT018,2926.5679
DRH23,OUT018,810.8993
DRJ37,OUT013,2393.6252
DRJ24,OUT027,4934.75
FDY16,OUT035,3089.571
FDQ27,OUT045,1647.9207
FDZ33,OUT045,2393.6252
FDF29,OUT045,2096.274
FDA08,OUT049,2656.659
FDG31,OUT046,1076.3524
FDE34,OUT019,521.72644
NCR30,OUT027,1941.7109
FDV33,OUT035,3953.419
DRZ24,OUT018,1782.0426
NCL54,OUT035,2831.9634
FDR12,OUT049,2820.4746
NCC54,OUT046,3783.4568
DRN59,OUT013,783.0495
FDX50,OUT019,369.05292
FDV31,OUT027,4793.9805
NCA29,OUT027,4573.7915
FDW60,OUT049,2831.4246
FDX08,OUT017,3150.9973
DRD49,OUT013,3825.3096
FDD33,OUT046,3714.338
FDW35,OUT013,738.9998
FDJ36,OUT017,1622.9762
FDV51,OUT035,2758.2832
FDW36,OUT046,1621.8951
FDH35,OUT046,2656.659
NCS30,OUT027,3194.1042
FDN49,OUT017,732.73083
FDL08,OUT018,3422.5146
FDI09,OUT013,3635.742
FDP19,OUT018,1974.5883
FDU21,OUT010,0.43665314
NCP41,OUT045,1611.4873
FDY10,OUT013,1831.5093
FDP12,OUT018,599.5561
NCN26,OUT049,1856.2057
FDK44,OUT013,2820.4746
FDC28,OUT049,1621.8951
FDJ41,OUT027,5670.2695
NCT29,OUT035,2047.9192
NCH42,OUT019,628.88446
FDU60,OUT018,2406.433
FDS02,OUT045,3165.1091
FDC51,OUT046,2024.3007
FDU03,OUT013,3139.5085
FDX39,OUT045,3421.6538
NCY05,OUT010,13.992569
NCL06,OUT027,6317.711
FDD32,OUT035,1232.5332
NCN41,OUT045,2024.3007
NCX53,OUT049,2096.274
FDU57,OUT019,406.1376
FDQ23,OUT046,1621.8951
FDQ52,OUT045,3899.045
FDC14,OUT045,749.50055
FDY09,OUT035,2842.9133
FDQ28,OUT045,2527.4749
FDV25,OUT046,3505.293
FDJ07,OUT035,1867.6946
DRB25,OUT049,1621.8951
FDK52,OUT019,613.38696
FDY52,OUT027,1284.8577
FDB28,OUT046,3197.5996
FDT36,OUT035,719.1749
FDV25,OUT017,3723.3462
NCN07,OUT027,3157.5808
FDC57,OUT017,3193.8464
FDQ03,OUT018,3393.6187
FDU23,OUT017,2758.2832
NCX41,OUT035,3450.391
NCD06,OUT035,815.44696
FDW08,OUT045,1621.8951
NCU29,OUT017,2405.114
NCE06,OUT013,2656.659
FDV52,OUT010,379.38617
FDB02,OUT017,2842.9133
NCR18,OUT045,749.50055
FDK16,OUT049,1483.3578
NCQ29,OUT010,597.35126
FDZ01,OUT019,354.95892
FDW27,OUT035,2538.9636
FDD17,OUT018,3422.5146
FDW39,OUT013,2831.4246
DRH59,OUT045,1076.3524
FDS52,OUT013,1621.8951
FDU40,OUT027,5144.5264
NCF54,OUT013,2820.4746
FDH46,OUT045,1621.8951
NCP14,OUT049,1621.8951
FDH50,OUT049,3060.8337
DRF15,OUT010,406.1376
FDV27,OUT027,2424.1775
NCJ06,OUT049,1903.7283
FDN02,OUT018,2953.6797
FDQ51,OUT049,793.55023
FDQ07,OUT017,3694.4502
FDS45,OUT049,1647.9207
NCJ06,OUT045,2024.3007
FDD36,OUT035,1867.6946
FDY25,OUT045,3139.5085
FDU52,OUT046,2393.6252
DRK47,OUT017,3788.4128
NCL30,OUT017,2102.5515
FDN22,OUT035,3885.9294
NCF30,OUT027,3116.6948
FDK03,OUT035,3924.5227
FDT45,OUT017,944.07404
NCC54,OUT027,5921.1885
FDP08,OUT018,2756.7793
FDU44,OUT046,2656.659
DRG39,OUT035,852.02435
FDU32,OUT049,2024.3007
FDY27,OUT049,2898.7954
NCP54,OUT013,2024.3007
NCZ41,OUT049,2091.0627
DRL49,OUT013,2096.274
FDI05,OUT018,1109.7665
FDY56,OUT045,3788.5718
DRC13,OUT013,2091.0627
NCV29,OUT017,2910.2842
FDR24,OUT049,1388.2042
FDZ34,OUT018,2629.4226
FDP37,OUT035,2102.5515
FDX08,OUT027,4723.212
FDS57,OUT045,2096.274
NCG18,OUT049,1611.4873
FDK25,OUT018,2406.433
FDH53,OUT049,1292.8624
DRI59,OUT018,3224.3247
FDA52,OUT046,2898.7954
FDT20,OUT010,13.992569
FDE36,OUT019,435.1215
FDI24,OUT017,2831.9634
FDB28,OUT018,2748.9297
FDV11,OUT017,2842.9133
FDP01,OUT046,2266.9707
FDD34,OUT027,4135.61
FDJ50,OUT027,1519.4302
FDZ44,OUT013,1856.2057
DRO59,OUT035,1169.1936
DRB48,OUT045,749.50055
FDR21,OUT018,2383.5957
NCE42,OUT010,642.0916
FDO23,OUT046,1472.95
NCE30,OUT018,2897.6716
FDQ22,OUT035,732.73083
FDY01,OUT045,1856.2057
FDS08,OUT017,2910.2842
FDG28,OUT018,3422.5146
FDQ51,OUT018,671.8644
FDB05,OUT017,3992.4011
FDO56,OUT049,1856.2057
FDE02,OUT018,1361.6721
FDN45,OUT017,3694.4502
FDS09,OUT013,793.45734
NCA54,OUT018,2558.4343
FDP09,OUT010,627.34595
FDC53,OUT045,1621.8951
NCM55,OUT017,3089.571
FDL09,OUT018,2406.433
FDA11,OUT019,365.01578
FDA50,OUT045,1490.9927
FDC23,OUT017,2910.2842
FDE22,OUT049,2629.1052
FDD23,OUT046,3060.8337
NCA29,OUT049,2820.4746
FDK38,OUT046,2393.6252
DRC13,OUT046,2024.3007
NCP43,OUT049,2898.7954
FDX28,OUT049,1621.8951
FDF08,OUT049,1401.763
FDZ33,OUT046,2393.6252
FDD10,OUT049,2838.5146
FDO58,OUT017,2668.1477
FDI50,OUT017,3852.4175
FDO58,OUT045,2656.659
FDX08,OUT013,2898.7954
NCK17,OUT010,15.54191
FDF39,OUT035,3885.2842
FDU45,OUT010,358.64502
NCJ18,OUT018,1734.52
DRC27,OUT019,628.88446
DRC25,OUT035,1342.2349
FDU59,OUT035,2640.594
FDU28,OUT035,3089.571
NCP30,OUT046,722.02484
FDB39,OUT018,821.3071
FDE41,OUT013,1388.1113
DRH11,OUT010,109.09026
FDA58,OUT045,3825.3096
FDU50,OUT046,1856.2057
FDM34,OUT013,2096.274
FDM44,OUT027,2666.2173
FDR39,OUT045,3033.358
FDM25,OUT045,2816.9578
FDQ49,OUT049,2499.999
DRH25,OUT018,718.8496
FDM09,OUT027,4573.7915
FDL44,OUT019,443.56442
NCR42,OUT018,586.0002
DRL59,OUT046,840.53546
FDX43,OUT013,2746.7944
DRK47,OUT010,655.4338
FDU48,OUT018,1974.5883
FDY12,OUT045,803.95807
NCN43,OUT018,1902.615
NCM55,OUT018,2629.4226
FDQ21,OUT027,3122.4675
FDX13,OUT035,3953.419
NCK30,OUT027,6034.4805
FDG20,OUT049,2816.9578
DRG27,OUT017,760.98944
FDY14,OUT018,3596.914
FDP59,OUT035,1562.6954
FDU60,OUT017,2758.2832
NCC18,OUT019,476.6734
DRJ39,OUT017,3422.9153
FDS07,OUT049,1856.2057
FDM08,OUT027,5698.679
FDP51,OUT045,1903.7283
FDU16,OUT035,1331.827
FDH12,OUT013,1621.8951
DRE48,OUT010,556.45605
NCL42,OUT027,5988.678
FDR21,OUT045,2898.7954
NCW29,OUT035,2107.7627
FDO11,OUT013,3966.5342
NCM31,OUT049,2096.274
FDV35,OUT019,395.14154
FDF58,OUT017,1004.0241
NCE43,OUT049,2746.7944
FDA02,OUT035,2405.114
DRL37,OUT010,15.54191
FDR24,OUT018,1280.0773
FDW59,OUT049,1330.746
FDS22,OUT049,758.1867
FDW24,OUT017,815.44696
FDU24,OUT035,1512.8894
FDA21,OUT027,4934.75
FDH58,OUT027,2942.2498
FDW36,OUT018,1500.2095
FDI45,OUT027,4573.7915
FDU01,OUT018,2652.504
FDF35,OUT027,2618.5598
FDU43,OUT019,628.88446
FDE24,OUT019,395.60495
